Training tokens: 100,000,000
Total steps: 12,207
Start step: 0
Train token file: /root/autodl-tmp/data/openwebtext/openwebtext_train_tokens.npy
Batch size: 32 (micro=8, accum=4)
Optimizer: muon, AMP=True (torch.float16), activation_ckpt=True, label_smoothing=0.05
Valid token file: /root/autodl-tmp/data/openwebtext/openwebtext_valid_tokens.npy
Metrics JSON file: /root/autodl-tmp/data/openwebtext/metrics/muon_baseline_metrics.json
step=2840/12207 loss=6.5861, aux_loss=0.0000, val_loss=6.2191 lr=2.858e-04 tok/s=17129.2 max_mem=2.39GB
step=2860/12207 loss=6.3499, aux_loss=0.0000, val_loss=6.1627 lr=2.854e-04 tok/s=17190.1 max_mem=2.39GB
step=2880/12207 loss=6.3998, aux_loss=0.0000, val_loss=6.1142 lr=2.851e-04 tok/s=17043.9 max_mem=2.39GB
step=2900/12207 loss=6.5709, aux_loss=0.0000, val_loss=6.1249 lr=2.847e-04 tok/s=17045.8 max_mem=2.39GB
step=2920/12207 loss=6.5035, aux_loss=0.0000, val_loss=6.1065 lr=2.844e-04 tok/s=17008.2 max_mem=2.39GB
step=2940/12207 loss=6.4419, aux_loss=0.0000, val_loss=6.1485 lr=2.840e-04 tok/s=17017.4 max_mem=2.39GB
step=2960/12207 loss=6.2869, aux_loss=0.0000, val_loss=6.1494 lr=2.837e-04 tok/s=16925.3 max_mem=2.39GB
step=2980/12207 loss=6.5141, aux_loss=0.0000, val_loss=6.1198 lr=2.833e-04 tok/s=16896.0 max_mem=2.39GB
step=3000/12207 loss=6.8236, aux_loss=0.0000, val_loss=6.1883 lr=2.829e-04 tok/s=17067.9 max_mem=2.39GB
Saved checkpoint to /root/autodl-tmp/data/openwebtext/checkpoints/muon_baseline/checkpoint_step_3000.pt
step=3020/12207 loss=6.7806, aux_loss=0.0000, val_loss=6.1540 lr=2.825e-04 tok/s=17124.4 max_mem=2.39GB
step=3040/12207 loss=6.5043, aux_loss=0.0000, val_loss=6.1603 lr=2.821e-04 tok/s=17212.7 max_mem=2.39GB
step=3060/12207 loss=6.5501, aux_loss=0.0000, val_loss=6.2408 lr=2.818e-04 tok/s=17188.9 max_mem=2.39GB
step=3080/12207 loss=6.4424, aux_loss=0.0000, val_loss=6.1930 lr=2.814e-04 tok/s=17061.1 max_mem=2.39GB
step=3100/12207 loss=6.4939, aux_loss=0.0000, val_loss=6.1342 lr=2.810e-04 tok/s=17237.3 max_mem=2.39GB
step=3120/12207 loss=6.4083, aux_loss=0.0000, val_loss=6.1004 lr=2.806e-04 tok/s=17123.7 max_mem=2.39GB
step=3140/12207 loss=6.4458, aux_loss=0.0000, val_loss=6.0474 lr=2.802e-04 tok/s=17048.9 max_mem=2.39GB
step=3160/12207 loss=6.3809, aux_loss=0.0000, val_loss=6.2375 lr=2.798e-04 tok/s=17063.8 max_mem=2.39GB
step=3180/12207 loss=6.7120, aux_loss=0.0000, val_loss=6.1463 lr=2.794e-04 tok/s=17060.4 max_mem=2.39GB
step=3200/12207 loss=6.4994, aux_loss=0.0000, val_loss=6.0604 lr=2.790e-04 tok/s=16942.3 max_mem=2.39GB
step=3220/12207 loss=6.4964, aux_loss=0.0000, val_loss=6.1453 lr=2.785e-04 tok/s=17148.1 max_mem=2.39GB
step=3240/12207 loss=6.2752, aux_loss=0.0000, val_loss=6.0678 lr=2.781e-04 tok/s=16992.5 max_mem=2.39GB
step=3260/12207 loss=6.5298, aux_loss=0.0000, val_loss=6.1118 lr=2.777e-04 tok/s=17068.6 max_mem=2.39GB
step=3280/12207 loss=6.3432, aux_loss=0.0000, val_loss=6.2119 lr=2.773e-04 tok/s=17120.6 max_mem=2.39GB
step=3300/12207 loss=6.4775, aux_loss=0.0000, val_loss=6.0946 lr=2.768e-04 tok/s=17055.6 max_mem=2.39GB
